"","SC00552A","SC00554A","SC00557A","SC00562A","SC00567A","SC00568A","SC00569A","SC00570A","SC00571A","SC00574A","SC00575A","SC00576A","SC00578A","SC00582A","SC00589A","SC00590A","SC00593A","SC00594A","SC00596A","SC00599A","SC00956A","SC00957A","SC00958A","SC00964A","SC00965A","SC00968A","SC00969A","SC00971A","SC00973A","SC00975A","SC00976A","SC00980A","SC00984A","SC00991A","SC00993A","SC00995A","SC00996A","SC00998A","SC00999A","SC01001A","SC01002A","SC01004A","SC01005A","SC01006A","SC01007A","SC01008A","SC01009A","SC01010A","SC01012A","SC01013A","SC01014A","SC01016A","SC01018A","SC01022A","SC01025A","SC01026A","SC01028A","SC01030A","SC01033A","SC01039A","SC01040A","SC01193A","SC01194A","SC01200A","SC01205A","SC01206A","SC01209A","SC01219A","SC01220A","SC01227A","SC01232A","SC01233A","SC01236A","SC01239A","SC01242A","SC01244A","SC01245A","SC01246A","SC01251A","SC01255A","SC01257A","SC01258A","SC01261A","SC01262A","SC01265A","SC01267A","SC01268A","SC01270A","SC01272A","SC01277A","SC01279A","SC01281A","SC01283A","SC01284A","SC01285A","SC01287A","SC01290A","SC01294A","SC01295A","SC01296A","SC01297A","SC01298A","SC01299A","SC01302A","SC01307A","SC01308A","SC01311A","SC01312A","SC01316A","SC01317A","SC01318A"
"PLPP4","0.636253260542875","0.622399469305141","0.758915065823717","0.612773599355932","0.704133504135163","0.687727503565667","0.529164407272208","0.656832903865329","0.857673176046396","0.825952869829618","0.759064715279627","0.722075156802191","0.580669388610868","0.670779988746045","0.747688207751313","0.583821815923134","0.590041104268521","0.65445707200468","0.745615021612648","0.790594514652558","0.752795487785375","0.821291755755796","0.730951471116883","0.710167618972704","0.858157508055149","0.741252989436762","0.675442336000645","0.738303643918434","0.804427139420443","0.614185287758347","0.891797862500973","0.723186788126401","0.796769097393636","0.760846797381309","0.6909793940864","0.617162366294639","0.624031972974781","0.593988552890855","0.645710401365268","0.69431152446308","0.795914826389194","0.652533614954586","0.775605991371788","0.815255841151161","0.660043429659396","0.794367687665343","0.716030931012167","0.777968969197345","0.652854780066858","0.613478213261677","0.859084687292083","0.666683580755736","0.777101260704726","0.685089691039111","0.818401287051306","0.639368428335837","0.733573157526795","0.680413824119769","0.655725404738043","0.697100839634978","0.700450430170641","0.586108315216993","0.699460907468554","0.764927189340222","0.795628514377073","0.808043925788623","0.712647558270583","0.710807281403726","0.814490482042567","0.665232223173654","0.655451991025081","0.724529607178264","0.629677861719428","0.582575925461309","0.737147890205683","0.619121552267598","0.600960480033763","0.856776442935129","0.753451157291185","0.637194672874324","0.688445765396377","0.764198925936988","0.803096902653597","0.663152181139689","0.682316158086652","0.649749521428382","0.63290804472826","0.758830984276635","0.584527957145952","0.667227148904319","0.778646234308292","0.647429968267605","0.637332666146227","0.768147361068177","0.67924010577392","0.784750902548953","0.647872605033986","0.805168038921784","0.635998336151559","0.8771514857053","0.726001152422982","0.73981691584217","0.68104126868481","0.835835694861567","0.770914319884153","0.793240943452321","0.70110981270022","0.748216339559775","0.6540339805004","0.816328024435497","0.820589486606648"
"TNFAIP6","0.49381311023607","0.488727038054791","0.564298385178264","0.532029552253731","0.694729106828586","0.473021478131752","0.513298424162346","0.747171837365283","0.699338358768874","0.688464523654893","0.605850153640771","0.572030998534505","0.557200551987823","0.579941124367559","0.574202860302803","0.501991881375841","0.430594586392698","0.583121943040993","0.59895977502043","0.620305268254647","0.679599177465641","0.584750990743928","0.621826535960362","0.601929853547725","0.524331761186832","0.447587681746452","0.563521198953954","0.630165553486008","0.646486582435209","0.614213644957626","0.674877655309782","0.725432196798557","0.707898829911494","0.602838355905022","0.612082565988704","0.533212659510646","0.634768944180877","0.468313155862959","0.532258515773507","0.592266376803042","0.843218783627715","0.495760789484174","0.717909000379406","0.724155886640609","0.578916735496526","0.673155938138804","0.643182280876785","0.711514310448114","0.589755015524284","0.52099944957049","0.589013359639553","0.631902231052709","0.632076069841377","0.517990153626448","0.578787251754001","0.440969014855364","0.598897539924735","0.569050618135737","0.556049108849131","0.596117543950578","0.539876635673818","0.556948697550534","0.552501680288586","0.639050222718382","0.641620601022013","0.676719536237956","0.493013639559078","0.560878738045817","0.546041099416561","0.477990255156883","0.625016267528196","0.515346146481174","0.560702066149441","0.53967974408726","0.609981615825471","0.5626059814577","0.574005419474567","0.628839665916609","0.558562878523086","0.563734189922485","0.582296924630668","0.63583903560191","0.709906921409559","0.574876325957554","0.561868739855401","0.694464299494527","0.561909234573141","0.731389753991566","0.479118233547734","0.516747014024654","0.713303533040551","0.480049631794972","0.503778572488328","0.713100194540351","0.644815928101423","0.632545335992899","0.561520002850876","0.635643207820401","0.470198949804033","0.735481368906708","0.697213237706688","0.624790016564536","0.492193878543459","0.749830909172911","0.69412587986875","0.672496288761299","0.614751597222112","0.662538988959186","0.595081941352468","0.798869044435705","0.648624915147767"
"NDUFB6","0.540667609752699","0.410425178851551","0.412530211735295","0.475278545129742","0.413791981522322","0.470807176700518","0.447136540409567","0.410918006434578","0.439223176305049","0.612102293231583","0.401616477610709","0.583381852663373","0.486104905008128","0.456730546661114","0.494250661564892","0.444148245072348","0.594102629824173","0.38624316476749","0.479364965057102","0.570107960821565","0.510787906892299","0.535981222238556","0.40218314943282","0.510989300532276","0.414698020128697","0.460029907643552","0.525937763545425","0.455136344576463","0.455701239511358","0.623009588080968","0.636326356222145","0.488922139334347","0.399585675074407","0.464610567735013","0.483717493469896","0.57645752575851","0.522986135205519","0.434612662035957","0.489338237706717","0.399992333406764","0.558604478343386","0.411001595445313","0.467559595499203","0.462350518454372","0.586771615713306","0.552765906610699","0.59970916662385","0.478453387339785","0.503598635107644","0.533135508955943","0.515606015379783","0.475425714173836","0.452637554355057","0.456250603874287","0.53868572499459","0.425697294326569","0.426808056227299","0.517341174255168","0.568005436205144","0.448538054531157","0.411354439952179","0.594756376920901","0.523537442394007","0.457408584226479","0.496067761939194","0.422954030957885","0.411613080162026","0.530244615726763","0.503114239336476","0.4554478746666","0.443932799843336","0.428500852774798","0.421069055489705","0.580071140245456","0.387726469486062","0.618864439739539","0.425841484155422","0.450036673558248","0.529697178581976","0.541487272656815","0.388689328256303","0.469360403728556","0.469031939641885","0.452205797727261","0.53460523540527","0.496448664863507","0.416134022124308","0.505050736486257","0.485026301010741","0.421069055489705","0.50812259092862","0.442946566739184","0.606882643586673","0.51746992494688","0.61070948602454","0.460945387230345","0.638061084586322","0.495479360430755","0.501100138979881","0.620051783220521","0.671584044583589","0.681076315647549","0.565868694160353","0.581942310753529","0.556049108849131","0.641548561561543","0.494473364787868","0.622227561156413","0.601513062405864","0.553852526607233","0.606932826659866"
"LINC01003","0.537209242390899","0.428947776245931","0.479364965057102","0.531407848370843","0.538277605985455","0.539876635673818","0.582119323435862","0.433048224776043","0.623605574517522","0.609174084840613","0.537280729279418","0.570141038255987","0.550670961984942","0.529198980018653","0.682400564858976","0.520555704019647","0.544476478151865","0.661214401548143","0.628987797818367","0.621703974938672","0.554763219919251","0.536611780654961","0.545313392766941","0.678702013352969","0.503507781722432","0.694202130703512","0.647192331377349","0.673240160409774","0.566369988607522","0.65790326300766","0.644841832115696","0.639631960372671","0.520159792820895","0.637700235095803","0.679984613156643","0.691917346028639","0.719514621838436","0.526831809990621","0.70241092764266","0.509220810928776","0.526741289909457","0.47259890841691","0.584750990743928","0.471389473398887","0.583903709814253","0.6539919729774","0.717925566816562","0.514977983608964","0.605962158415909","0.659392437784179","0.65498746449194","0.581730053366868","0.595913312013595","0.620023368525195","0.544476478151865","0.470807176700518","0.674532820921146","0.589755015524284","0.592538754112892","0.516509740255165","0.623193057600862","0.51228939502505","0.537913335193757","0.635065484527985","0.600013216601985","0.670634079852094","0.538610588704697","0.692261280933122","0.466305884447916","0.561771826082199","0.583821815923134","0.523537442394007","0.692185578855609","0.75996895220623","0.697594136851217","0.71384443698224","0.602971654728266","0.62593761506006","0.649638037416888","0.671027665070009","0.566137821254949","0.549321833709113","0.670779988746045","0.705198238366704","0.740072938297241","0.679785610142747","0.502509353169128","0.692427051305821","0.697737516272672","0.715770179011101","0.719364897260267","0.622453208584681","0.735738482760438","0.664242112664618","0.737202563649251","0.491625828670176","0.650079039423252","0.602632008620501","0.608875342881203","0.750625905844068","0.654053046349864","0.683636705641733","0.652319676188294","0.728863786935791","0.717574128227889","0.74390403867094","0.584908639262045","0.63482139227163","0.600233504888934","0.540485894861763","0.77540340048782"
"NACA","0.543782234823349","0.504416509631429","0.465568368227496","0.628893333178312","0.601410698514216","0.540559046370617","0.589704363754834","0.475329739330111","0.546978170243766","0.645526302489092","0.571999543661569","0.589525648749257","0.548732720865699","0.570141038255987","0.625637383440011","0.608715013537718","0.61070948602454","0.388897630842994","0.631334513794001","0.568275836238145","0.538351479096067","0.710069044456089","0.622728706955849","0.669974755425493","0.577886773754757","0.620904026287939","0.62935881716515","0.625741979739754","0.589135633016643","0.659051636263585","0.678386955587321","0.685438147620647","0.593177166446045","0.580637318441918","0.585707163996321","0.694346998292068","0.609034011685959","0.438637843582718","0.748953953352019","0.644347419250015","0.628382543305806","0.684493652825005","0.491391773599306","0.562902673158436","0.570172169819722","0.672697493058766","0.656257797173477","0.526664281866641","0.671584044583589","0.638753837253097","0.614447385988108","0.576232326725687","0.545973531044617","0.648600693572841","0.600320244289661","0.593652643266414","0.641620601022013","0.704647017038695","0.658965844970581","0.489631482046988","0.496492713796469","0.638905640879285","0.535636623331649","0.605239608406181","0.665814512606694","0.368363411078808","0.448730552328417","0.692143493061483","0.617708968735395","0.578343833938596","0.637564935019259","0.543295293305827","0.617583336693943","0.711532804138138","0.659710609999595","0.65936998414423","0.665548808362449","0.643270125317868","0.674324915835056","0.635741449629822","0.423316064026322","0.504458758956957","0.626525977408726","0.59101434050147","0.517302513000341","0.657033106617261","0.591554268355006","0.649232626660555","0.618817200011394","0.594227055833573","0.677800644274616","0.665467112581094","0.724529607178264","0.702662742986507","0.706839204306868","0.621259478622151","0.64977269528673","0.607867849746094","0.584943274897039","0.710544791491081","0.653424786756857","0.652639418004905","0.681984737272875","0.678907277955675","0.689108271323457","0.714722068165734","0.698781114012942","0.727890963387101","0.708298576248855","0.767087614121672","0.711700190617101"
"CCL20","0.862166516237721","0.762736727349534","0.766389097159056","0.854653723277001","1.00209617393399","0.799789644484083","0.878335518907113","0.875140625374835","0.710985414769925","0.9537168368165","0.790555290657333","0.902471714354645","0.786110994870645","0.790343861670148","0.749773796764603","0.955335133968909","0.807733745348791","0.83529621518237","0.810567193290891","0.960764937882629","0.844629556212144","0.857351890159894","0.829803022438774","0.900711581092335","0.590923381015552","0.783853368850833","0.846624440967264","0.888108803830058","0.942105084291596","0.912587898734357","0.766519777031189","0.930369457331652","0.873683328056259","0.825717636696454","0.84521418564223","0.84714018970633","0.95512503368484","0.659241166899545","0.795940460139222","0.853645294299503","0.965039634050792","0.822149122149688","0.82561466428891","0.744423326613778","0.878955612373978","0.897801208429272","0.91336681329349","0.774016417639838","0.942624111508049","0.865815331032678","0.751381310005983","0.890084439650247","0.75612399048581","0.794523804418625","0.893976569673083","0.667620731304197","0.672430034226532","0.83079523283779","0.977699544364228","0.830576879315411","0.822899566500271","0.924059794482287","0.856956909831906","0.780523410903892","0.812054080002591","0.802422440566058","0.927126129247876","0.784915999491538","0.842899355750372","0.891061288519081","0.86634754453708","0.826418608761055","0.869716371071805","0.800482104458871","0.778211708241191","0.968693669643527","0.974380326102114","0.819681827734362","0.826053256915204","0.83539670946097","0.800299883322656","0.790396970912008","0.795682443008466","0.79988167076806","0.845422610896291","0.963907369904751","0.867576274378593","0.968172878340612","0.853064986454116","0.78499172765482","0.913435289900256","0.862599680087733","0.839444113644107","0.907948875940666","0.842382887886053","0.837815752024939","0.918803960067963","0.928136954433791","0.861518351384953","0.888728953352697","0.847272787994067","0.92574932456536","0.880321435669832","0.852140403110295","0.873234037955142","0.861874090959616","0.891173972982759","0.913974712989019","0.854898402743899","1.00396629420103","0.808666091263998"
"SUZ12","0.296754546964112","0.312608850589602","0.346765083956046","0.391400497346353","0.442570362878603","0.372974646014345","0.394387329284264","0.347192172977112","0.439949891639709","0.525045118098435","0.336641752042336","0.415275881488662","0.39148871917502","0.541593698259363","0.400075665356021","0.375342548033184","0.371445878931856","0.313852537265925","0.312608850589602","0.389888361033941","0.351517938097528","0.513863569392481","0.340266045593141","0.465568368227496","0.340020583098513","0.424765560173285","0.494473364787868","0.473779813705898","0.474552433135477","0.480520033244725","0.475180622215958","0.480966964746336","0.393640533409212","0.464895949883981","0.408964949608832","0.528325197879298","0.39374059006931","0.278549383919683","0.484133854717197","0.460309386229209","0.563383023728756","0.389652489740077","0.55672678903755","0.337219088313608","0.329883129781233","0.56647796508777","0.549858257953861","0.347423780399715","0.559719332483214","0.442636521928532","0.566277074372305","0.445876299648684","0.364864644278808","0.519279812488908","0.37899941121012","0.343368572780778","0.479213766608856","0.431602616234143","0.455701239511358","0.385317798492575","0.432761498314702","0.445113307297292","0.47537616989438","0.410425178851551","0.435324995272323","0.34365802709683","0.354369016534254","0.423248007972217","0.42086241785143","0.395247819199299","0.542462251067651","0.401616477610709","0.410669867747398","0.34289324222945","0.523187280107246","0.579878346380286","0.374408018537727","0.392254662316628","0.526176753882783","0.444982998899886","0.392966714776356","0.367054953202087","0.451192453402101","0.554313327518999","0.473429141930866","0.456483644082223","0.332588884978408","0.547121512334908","0.458928181628358","0.408527053318226","0.484984854067839","0.457623019714499","0.517265269905993","0.613450703422305","0.592121959717593","0.472143281185564","0.569108745902395","0.498752911955023","0.499978419909961","0.603298055120944","0.514555401000963","0.4746001478464","0.42836647133067","0.501763335396334","0.523153011585794","0.460088468316483","0.426452137290248","0.595114126311056","0.451261858238638","0.716912788762014","0.426808056227299"
"CNIH3","0.674096064688002","0.700707652923194","0.572950931567214","0.604909416721799","0.653632606633447","0.663193339740378","0.578062186433609","0.697487808155593","0.817110898342886","0.747231820813166","0.826196773777918","0.678268102825509","0.69654815856391","0.598927851954302","0.712209590718477","0.578654569996507","0.668507931004217","0.72746871500417","0.668160827955904","0.739462794143354","0.75118720059215","0.763726761994023","0.625159728464204","0.669849579386793","0.808016676475761","0.682400564858976","0.678224802129748","0.741221938385297","0.760026127832548","0.669487590474305","0.862335137490095","0.676395550198198","0.780747841957301","0.788660852057271","0.642637672972938","0.753744310602191","0.612853558552973","0.629234490035859","0.576783042572858","0.494653753128242","0.73214395929882","0.741530684012361","0.754517843819082","0.785134881023711","0.625482467924658","0.773085450983078","0.798483052098559","0.727501229679697","0.648309351774766","0.700077413996026","0.820165676010036","0.651916309566919","0.748347175465775","0.595229062206275","0.756083203818163","0.631479381852585","0.736923780946506","0.706090925499256","0.632362148789007","0.79611051682897","0.651253836805324","0.670478406905748","0.581472112444493","0.61306986284121","0.811157480905008","0.696993290130045","0.652576449571707","0.597568155038996","0.792365540490009","0.603270835952595","0.678410799837153","0.650220736345158","0.756083203818163","0.649258942150698","0.713564118842977","0.665111319539787","0.636559636598595","0.831068219795088","0.698291614230946","0.624592215243655","0.817498721661659","0.747860758906221","0.796839898331929","0.586675090017159","0.673198078801678","0.648486029031928","0.570107960821565","0.75990416977216","0.626724210345761","0.665959911754574","0.697951941112213","0.607400341501273","0.628151088633507","0.731389753991566","0.741088845567657","0.705143970146018","0.743456278525673","0.772423792629983","0.61891150952343","0.84203033320777","0.59140082195869","0.705363541264894","0.658868927985903","0.808924565054525","0.776748281529697","0.755668488054659","0.641129835388348","0.697917979075405","0.652894984289477","0.788102438495692","0.788531397733058"
"COPS5","0.670981501181515","0.674916854643487","0.541487272656815","0.586903048894657","0.671742396666454","0.704595458281523","0.672122856526598","0.635040257277725","0.679133469959229","0.704817302524127","0.471448724136474","0.716108068978377","0.621852809104822","0.773020144658021","0.702827767354719","0.696531633951941","0.694936704801374","0.634270254806116","0.649614885515075","0.739570112013988","0.620797870613605","0.650125881515126","0.619751208181257","0.749243026267675","0.577632416809984","0.644506404906577","0.719155484777516","0.539317209193967","0.666618497835421","0.7008765104646","0.770523868311835","0.719433775714506","0.690395744745143","0.727729075197199","0.683931459183396","0.780163773095769","0.63317491273652","0.556803287140757","0.694481332628178","0.689128118813265","0.627539238546431","0.596658111236292","0.77400070619038","0.501328722976494","0.672782568516161","0.750450929033534","0.755413936414883","0.653951005768469","0.735263560304233","0.657840394117324","0.745358647358065","0.676616000399667","0.591822383385253","0.569541622133272","0.653449250442872","0.638246701326329","0.627539238546431","0.730629195506129","0.732458090481334","0.604881706782182","0.770260002959402","0.766058749864489","0.715147968381105","0.678167243463277","0.74692623075768","0.673656201983187","0.726534579541436","0.742192637982424","0.639983019151776","0.709091381429559","0.618991191095994","0.729086321440429","0.633488186187195","0.704613711852131","0.644815928101423","0.733573157526795","0.731374871779725","0.638418831694579","0.707933119515614","0.731327013190282","0.571662821823177","0.639847518809016","0.612001298620207","0.691917346028639","0.733902569343558","0.781137541839237","0.68782315298609","0.745495814617397","0.681884453226164","0.639195921951072","0.804293677162486","0.750265987873245","0.807895344193366","0.743985533969595","0.823718254651208","0.725261488233788","0.741472010725247","0.710953069082441","0.711307313476534","0.803108285861171","0.77525483291732","0.755413936414883","0.724126501203661","0.72712063572705","0.807359897580391","0.787666915774951","0.677726320819956","0.742673139183349","0.638601075860865","0.802549224039196","0.771730777743117"
"GGH","0.840587299470703","0.755834812843091","0.804705991078494","0.78800141782294","0.848215069265545","0.669362007618654","0.808139725561313","0.626651833079899","0.697247731075185","0.788939180481182","0.768806627249468","0.826348893822185","0.666641553864058","0.762763812857153","0.820150591292759","0.801286020328626","0.805028109828212","0.790746355885669","0.834467975659064","0.767441165668067","0.77214179800176","0.857440734362241","0.63317491273652","0.88522831908006","0.630546567220245","0.713878072889213","0.815060705299498","0.711341191071391","0.825123450782654","0.791411073901883","0.838857053776404","0.919003704599758","0.810894487912044","0.89444523364942","0.896961226601225","0.867805411271847","0.863634809521984","0.78846269709615","0.864832743937948","0.772258021917519","0.797462366230787","0.848478674552198","0.846006195208271","0.79314932765827","0.741881992894625","0.859307336388612","0.783671475233804","0.778224283130512","0.847789713558077","0.866739844371614","0.870121933474696","0.779719540283986","0.770643256715445","0.706073909991596","0.800068824614749","0.811908073328707","0.816156012936913","0.798387516000669","0.908504611497355","0.781018244884619","0.873881165765713","0.922523421264452","0.787772998854219","0.832862048010828","0.8527056976641","0.846490821758637","0.830836084782992","0.794190115864343","0.845921382728866","0.773498456147134","0.780994610084823","0.763273803235447","0.839624419275926","0.918803960067963","0.792519726191142","0.873234037955142","0.82911580073629","0.822727361290124","0.847806634080188","0.871813744323206","0.682337679517341","0.794381198708695","0.695643058896615","0.757374157622758","0.820715117345641","0.802245103784612","0.886519557533308","0.829830703990045","0.826600797966473","0.795101447345365","0.945205763045861","0.825631118705703","0.822727361290124","0.859084687292083","0.888351151620899","0.857333707663848","0.852924070066014","0.84219555953549","0.833844411886172","0.949551168804412","0.846703711673557","0.862148343903889","0.858117940783495","0.704473771575238","0.876520503391875","0.875228629810415","0.810387472352769","0.910928196453008","0.909979933015845","0.937844306867175","0.882259716915275"
